isbn13,average_rating,book_id,format,num_pages,publication_year,ratings_count,text_reviews_count,to_read_count,series_binary,author_average_rating
9780760329825,4.32,1051581,Hardcover,352,2007,28,7,22.0,0,4.34
9780760334485,3.84,3924127,Hardcover,320,2008,30,11,20.0,0,3.84
9780761101055,4.2,334548,Paperback,96,1995,15,2,12.0,0,4.115
9780761189480,4.16,28110836,Hardcover,20,2017,32,10,16.0,0,4.28
9780761320043,3.4,4935545,Hardcover,32,2008,7,1,5.0,0,4.33
9780761361466,3.67,7969886,Hardcover,106,2010,48,12,35.0,1,3.56
9780761387794,4.05,13773378,Hardcover,48,2012,13,4,45.0,1,3.9
9780761957478,3.6,2836812,Paperback,196,2003,10,1,1.0,0,3.73
9780762427284,3.8,5973276,Paperback,22,2006,6,3,42.0,0,4.01
9780762434176,4.33,7057839,Hardcover,392,2009,69,4,81.0,0,4.19
9780762437849,3.98,9708605,Paperback,192,2011,1352,43,1722.0,0,3.96
9780762439126,3.5,10200585,Hardcover,18,2010,2,1,1.0,0,4.28
9780762444540,3.25,12067659,Hardcover,128,2011,4,2,3.0,0,4.06
9780762730391,3.6,1917672,Paperback,264,2004,14,4,11.0,1,3.8
9780762745463,3.67,5944175,Paperback,256,2008,3,1,3.0,0,3.855
9780763618377,3.83,818133,Hardcover,32,2006,65,20,23.0,0,3.86
9780763630256,3.8,2804460,Paperback,80,2008,39,5,236.0,1,3.795
9780763633806,3.27,2062823,Hardcover,112,2008,110,38,42.0,0,3.415
9780763643034,3.49,8032878,Hardcover,32,2010,57,12,10.0,0,4.04
9780763669850,4.0,18166959,Hardcover,30,2014,1,1,2.0,1,3.94
9780763682057,3.98,28686899,Hardcover,352,2016,156,53,5456.0,0,3.99
9780764106194,3.67,646589,Paperback,448,2000,6,1,10.0,0,4.0
9780764155390,2.94,1746341,Hardcover,256,2002,18,5,9.0,0,3.4
9780764212093,4.15,18652818,Hardcover,234,2014,410,74,1045.0,0,4.234999999999999
9780764212468,4.18,22504484,Paperback,352,2015,993,157,32.0,0,4.15
9780764225642,3.83,1499483,Paperback,138,2002,69,6,37.0,1,3.92
9780764808531,4.42,845143,Paperback,130,2004,41,7,11.0,0,4.47
9780765307606,4.05,207211,Hardcover,304,2006,121,18,224.0,0,3.9166666666666665
9780765317773,3.6,2000518,Hardcover,320,2008,339,54,460.0,0,3.8
9780765363237,3.9,12938040,Paperback,224,2012,28,4,343.0,1,3.84
9780765379948,3.58,25372801,Hardcover,320,2016,16533,3138,60714.0,1,3.64
9780765380067,3.53,31702802,Hardcover,288,2017,54,15,767.0,1,3.81
9780767910095,3.63,421378,Paperback,336,2002,118,18,183.0,0,3.75
9780767914888,4.3,335113,Paperback,288,2004,299,31,254.0,0,3.98
9780767918244,2.86,21219,Paperback,212,2006,7,2,1.0,0,3.0
9780767931328,3.36,7807640,Paperback,256,2010,1045,176,717.0,0,3.46
9780768409598,3.96,26195664,Hardcover,192,2016,25,3,21.0,0,3.87
9780768487367,4.42,19282268,ebook,315,2014,57,4,1543.0,0,4.42
9780771006708,2.89,6225204,Paperback,496,2009,45,4,76.0,0,3.77
9780771039386,4.29,1491032,Mass Market Paperback,368,1996,12,2,15.0,0,3.88
9780771047640,4.21,1244157,Paperback,248,2012,14,5,5.0,0,4.08
9780778328179,3.92,6933131,Paperback,435,2010,326,83,17611.0,1,3.95
9780781805421,3.91,1275655,Paperback,174,1997,7,3,13.0,0,3.87
9780785113744,4.04,598944,Paperback,136,2007,1927,68,900.0,1,3.89
9780785122036,3.38,1329178,Paperback,192,2007,138,12,41.0,1,3.90625
9780785128496,4.2,1680505,Hardcover,160,2007,4452,102,1562.0,1,4.122
9780785132271,4.18,2986611,Paperback,104,2008,2216,91,437.0,1,4.06
9780785158639,3.08,15789284,Paperback,112,2012,18,2,91.0,1,3.985
9780785163701,4.24,13528792,Hardcover,120,2012,967,31,321.0,1,3.92
9780785190271,3.2,22812131,Paperback,120,2015,94,12,32.0,1,3.757142857142857
9780785271291,3.85,2809959,Hardcover,149,1997,13,2,15.0,0,4.03
9780785784654,4.31,7031495,Hardcover,638,1995,45,10,102.0,1,4.28
9780786004140,3.65,2098320,Mass Market Paperback,383,1997,28,4,49.0,0,3.61
9780786272976,4.15,838956,Hardcover,186,2005,135,8,38304.0,0,4.03
9780786713691,3.52,67855,Paperback,408,2004,926,47,824.0,0,3.53
9780786720125,4.1,2344263,Hardcover,309,2008,1086,45,1603.0,0,4.05
9780786805532,3.27,3814893,Hardcover,32,2001,11,4,7.0,1,3.65
9780786888009,4.4,1994774,Paperback,488,2004,75,16,953.0,0,4.02
9780789499004,4.0,366912,Board Book,36,2004,60,9,22.0,1,3.9
9780791061404,3.67,6053066,Paperback,80,2001,3,1,2.0,0,3.785
9780791472293,3.6,2823256,Hardcover,238,2008,3,1,7.0,0,4.06
9780792763567,3.68,23648059,Audio CD,6,2009,5,1,324.0,1,3.8549999999999995
9780793570089,3.4,7630306,Paperback,157,1986,5,1,4.0,0,4.04
9780794514631,3.6,1293365,Hardcover,80,2007,11,3,12.0,0,4.15
9780800756796,3.76,48901,Paperback,368,1998,262,55,687.0,0,3.8200000000000003
9780801003219,4.24,25927069,Paperback,256,2015,14,5,242.0,0,3.98
9780801015946,4.3,20899401,Hardcover,275,2014,426,47,962.0,0,4.23
9780801021374,3.83,163061,Paperback,272,1997,40,7,38.0,0,3.94
9780801038129,4.13,10551331,Paperback,166,2011,37,4,143.0,0,4.16
9780801072284,4.02,13789209,Paperback,160,2012,33,11,55.0,0,4.06
9780801312519,3.71,736353,Paperback,313,1995,21,5,41.0,0,3.58
9780801450853,3.96,14897685,Hardcover,216,2012,25,5,24.0,0,3.96
9780801472589,3.91,82993,Paperback,296,2006,66,8,81.0,0,3.95
9780801839177,4.17,604562,Paperback,232,1989,265,30,550.0,0,4.18
9780802123886,3.25,22716043,Paperback,240,2014,84,24,524.0,0,3.14
9780802131379,3.94,556149,Paperback,304,1994,591,62,8131.0,0,4.02
9780802454157,4.3,1936856,Paperback,192,2005,23,1,20.0,1,4.05
9780802853288,3.5,6172289,Hardcover,34,2009,24,7,6.0,0,3.6799999999999997
9780802853394,3.9,2991430,Hardcover,42,2008,282,96,58.0,1,3.875
9780802864666,3.58,16200169,Paperback,155,2013,18,6,17.0,0,3.48
9780803494282,3.33,3528430,Hardcover,192,2000,11,4,3.0,0,3.47
9780803735651,4.04,13447325,Hardcover,40,2012,1065,168,391.0,0,3.98
9780804178211,3.73,18630722,ebook,352,2014,366,149,855.0,1,3.85
9780804692090,4.0,1965443,Unknown Binding,137,1978,1,1,1.0,0,4.0
9780804711128,3.41,102531,Paperback,242,1979,39,4,17.0,0,3.63
9780804768986,3.96,9765035,Paperback,79,2010,66,9,149.0,1,3.955
9780804831475,4.33,1060394,Paperback,144,1999,18,2,13.0,0,4.266666666666667
9780804832557,3.43,684537,Paperback,342,2000,42,6,30.0,0,3.65
9780804836838,3.94,586782,Paperback,128,2006,65,9,82.0,0,3.56
9780805058444,3.62,993196,Paperback,256,1998,128,27,121.0,0,3.62
9780805062205,3.9,2272904,Hardcover,272,1999,12,3,224.0,0,4.15
9780805065398,3.2,1292345,Hardcover,304,2004,21,4,228.0,0,3.26
9780805098556,3.9,17405170,ebook,304,2013,1646,378,17150.0,1,4.0
9780805098570,3.38,17286963,Hardcover,352,2013,673,80,20.0,0,3.82
9780805242928,3.99,13414729,Hardcover,202,2012,313,52,311.0,0,4.09
9780805449570,4.21,6554024,Hardcover,277,2009,110,19,106.0,0,4.18
9780806113470,4.1,501314,Paperback,516,1976,140,12,255.0,0,4.066666666666666
9780807014370,3.77,10421514,Hardcover,224,2011,61,11,299.0,0,3.82
9780807100059,4.4,2679289,Hardcover,432,1948,5,1,9.0,1,3.56
9780807515624,2.86,11451417,Hardcover,32,2011,57,22,17.0,0,3.98
9780807528402,3.61,26404861,Hardcover,128,2015,2,1,72.0,1,3.99
9780807835883,4.0,13790973,Hardcover,277,2012,242,54,301.0,1,4.19
9780807854518,3.52,399171,Paperback,592,2003,90,6,38.0,0,3.53
9780810125100,4.23,3313163,Paperback,88,2008,13,2,13.0,0,4.23
9780810847712,3.9,545681,Paperback,264,2003,10,3,7.0,0,3.7566666666666664
9780810943469,3.8,578752,Hardcover,240,2005,24,6,15.0,0,3.9850000000000003
9780810957626,3.42,353616,Hardcover,32,2006,12,1,3.0,0,3.56
9780810979994,3.94,6909585,Paperback,80,2009,18,3,12.0,0,3.94
9780810994218,4.6,2673668,Hardcover,128,2008,9,3,7.0,0,3.71
9780811212779,3.68,1034505,Paperback,312,1994,135,12,374.0,0,3.68
9780811711784,3.77,15863928,Hardcover,224,2013,37,11,72.0,0,3.84
9780811721677,4.5,3545257,Paperback,160,1983,2,1,1.0,0,3.92
9780811807920,3.88,1726873,Hardcover,176,1994,23,3,260.0,0,4.005
9780811836258,4.31,464524,Paperback,208,2002,40,3,11.0,0,4.19
9780812219098,4.03,924139,Paperback,128,2005,105,10,130.0,0,3.9899999999999998
9780812510485,4.15,137975,Paperback,448,1993,2684,199,1136.0,0,3.88
9780812567977,3.71,498457,Paperback,304,1997,261,3,122.0,1,3.83
9780812568851,3.35,2143923,Paperback,512,2002,54,6,42.0,0,3.46
9780812580273,3.5,445658,Paperback,438,2000,161,10,217.0,1,3.83
9780812885620,3.68,2551572,Paperback,228,1999,11,4,13.0,0,3.76
9780812966077,3.73,99331,Paperback,982,2002,77,11,22989.0,0,3.9200000000000004
9780812973075,4.01,169709,Paperback,384,2005,362,44,199.0,0,4.09
9780812996012,3.48,21408723,ebook,336,2014,10,2,1336.0,0,3.54
9780813108766,4.0,2036875,Paperback,208,1996,2,1,1.0,0,4.0
9780813210209,3.67,1007874,Hardcover,177,2001,2,1,3.0,0,3.67
9780814762776,3.54,24826393,Hardcover,280,2015,9,4,553.0,0,3.71
9780816698882,4.5,27409460,Paperback,256,2016,2,3,17.0,0,3.96
9780816710492,3.91,218556,Paperback,114,1987,18,2,9.0,0,4.01
9780819883421,5.0,16597988,Paperback,242,2013,2,1,0.0,0,5.0
9780821420126,3.56,15805379,Paperback,396,2012,15,6,18.0,0,3.725
9780821765739,2.67,2776781,Mass Market Paperback,316,2000,6,1,10.0,0,3.41
9780822325680,4.43,1619660,Paperback,288,2000,4,1,15.0,0,4.1
9780822334453,3.61,574612,Paperback,312,2004,33,3,44.0,0,3.76
9780822340713,5.0,2476778,Paperback,216,2007,1,1,2.0,0,3.73
9780822596202,4.2,127656,Paperback,48,1992,9,4,22.0,0,4.1000000000000005
9780822961130,3.8,9429537,Paperback,368,2010,16,3,26.0,0,3.8
9780823419821,3.62,749072,Hardcover,32,2006,89,35,83.0,1,3.7199999999999998
9780823923465,4.28,99399,Hardcover,24,2003,33,5,72.0,0,4.103333333333333
9780824212162,4.0,18508008,Paperback,205,2013,2,1,,0,3.8
9780824524357,3.0,2137568,Paperback,76,2008,24,6,17.0,0,3.585
9780824826918,4.0,1908753,Paperback,364,2003,1,1,6.0,1,3.91
9780824831691,4.21,2720871,Hardcover,241,2008,17,4,27.0,0,4.25
9780824832797,3.75,4971649,Hardcover,207,2008,4,1,7.0,0,3.83
9780825438929,3.69,17762103,Paperback,320,2013,16,8,7.0,0,3.67
9780825461880,4.26,2144962,Paperback,192,2007,10,2,4.0,0,4.22
9780826516411,4.07,6188043,Paperback,277,2008,13,1,134.0,0,4.07
9780827606227,4.09,282238,Paperback,656,1997,97,7,162.0,0,3.99
9780829436921,3.97,13100118,Paperback,144,2012,67,13,37.0,0,4.13
9780830738335,4.4,154097,Hardcover,208,2006,89,13,10.0,0,4.23
9780830813537,3.65,321793,Paperback,194,1997,52,14,43.0,0,3.85
9780830824250,4.08,1379960,Paperback,368,2001,30,3,54.0,1,4.19
9780830826414,4.06,28604760,Paperback,256,2016,17,6,22.0,0,4.06
9780830838639,3.96,6434820,Hardcover,279,2009,1082,132,3.0,0,4.165
9780830838783,4.15,7280655,Paperback,197,2010,36,6,34.0,0,3.99
9780831400491,3.97,821993,Paperback,198,1976,293,3,12.0,0,4.029999999999999
9780836136661,0.0,1017832,Paperback,168,1994,0,1,0.0,0,3.3
9780838906460,4.0,523866,Paperback,521,1995,6,1,1.0,0,3.71
9780842377737,3.87,27754,Paperback,386,1998,7,1,78.0,0,3.7433333333333336
9780843178173,3.74,734114,Paperback,32,1997,209,12,86.0,1,3.93
9780843945928,4.15,1149840,Paperback,394,1999,337,6,211.0,1,4.1
9780843946284,3.8,6360014,Paperback,314,1999,3,1,2.0,0,3.91
9780843958089,3.55,6050363,Paperback,323,2009,678,50,409.0,0,3.76
9780843960211,3.64,4955479,Paperback,276,2008,782,67,318.0,0,3.64
9780847829163,3.92,50185,Hardcover,328,2007,135,18,17.0,0,3.83
9780848718169,4.31,1144009,Hardcover,496,1999,3552,14,2431.0,0,4.3
9780848824112,4.16,2931160,Hardcover,191,1959,14,1,26637.0,0,4.16
9780856687952,3.81,172461,Paperback,160,2009,64,1,2407.0,0,3.97
9780857206282,3.4,12923284,Paperback,352,2012,86,17,1516.0,0,3.46
9780857214430,4.41,17575047,Paperback,255,2013,27,20,160.0,0,4.16
9780857530202,3.67,9600796,Paperback,416,2011,182,55,4244.0,1,3.77
9780857534378,3.72,21887138,Hardcover,368,2014,432,81,564.0,1,4.14
9780857681195,3.38,10051695,Paperback,192,2011,209,27,341.0,0,3.37
9780859653985,3.98,893712,Paperback,144,2007,43,5,55.0,0,3.77
9780860078470,3.83,568007,Mass Market Paperback,324,1975,26,1,93.0,0,3.8833333333333333
9780860372158,3.0,1175794,Paperback,256,1991,3,1,19.0,0,3.365
9780865478046,3.43,26114540,Hardcover,288,2016,178,39,676.0,0,3.45
9780867197099,4.44,6446944,Hardcover,119,2008,25,4,16.0,0,4.54
9780870203916,3.85,3339517,Hardcover,288,2008,26,12,516.0,0,3.85
9780871136596,3.25,1661123,Hardcover,306,1996,16,7,24.0,0,3.77
9780871545268,3.8,963761,Paperback,262,1983,89,9,11.0,0,3.79
9780872164628,2.56,2944543,Mass Market Paperback,464,1978,14,1,27.0,0,2.96
9780874312881,4.0,7882869,Paperback,64,1996,14,3,16.0,1,3.7119999999999997
9780874875904,3.58,1180059,Paperback,103,1993,12,3,7.0,0,3.71
9780875523743,4.04,236384,Paperback,142,1993,234,45,154.0,0,3.98
9780875652320,4.12,1058753,Paperback,216,2000,8,3,4.0,0,3.6
9780876042731,3.83,104407,Paperback,252,1991,53,6,47.0,0,3.92
9780876853030,4.31,460921,Paperback,304,1977,31,6,47.0,0,4.275
9780877930723,4.35,1989362,Paperback,63,1974,23,4,766.0,0,4.31
9780879058258,4.21,862456,Paperback,144,2000,32,8,8.0,0,4.085
9780879260156,4.2,442059,Paperback,40,1985,5,2,12.0,0,3.91
9780879736880,4.12,105598,Paperback,256,1999,99,7,85.0,0,4.18
9780879972752,3.52,2728985,Paperback,176,1977,96,6,91.0,0,3.83
9780880016865,4.26,1435992,Hardcover,66,1999,94,9,236.0,0,4.253333333333333
9780881503616,4.03,2806028,Hardcover,205,1996,30,3,19.0,1,3.79
9780881845204,3.84,770509,Hardcover,381,1989,125,7,202.0,0,3.94
9780881958409,4.3,402397,Paperback,72,1997,19,2,21.0,0,3.885
9780882822266,3.47,2599456,Hardcover,200,2002,17,4,74.0,0,3.92
9780883853238,4.4,3172372,Paperback,320,1996,5,2,7.0,0,4.193333333333333
9780889614512,3.22,168385,Paperback,247,2004,78,12,87.0,0,3.22
9780889952461,3.71,2997987,Paperback,248,2001,7,2,2.0,0,3.35
9780890518366,3.88,26267721,Paperback,210,2015,4,3,20.0,0,4.05
9780891901631,3.62,8901,Hardcover,158,1950,403,8,243.0,1,3.91
9780891909880,4.29,957487,Hardcover,130,1978,14,3,16.0,0,3.86
9780892391264,4.24,288563,Paperback,32,1997,62,10,43.0,0,4.0125
9780892765041,4.51,1560146,Paperback,176,1982,313,13,764.0,0,4.52
9780892965458,3.73,1100828,Hardcover,216,1997,8,2,205.0,1,3.78
9780894904806,3.93,1703727,Hardcover,128,1995,14,5,18.0,0,3.71
9780895876089,3.74,17321766,Hardcover,272,2013,93,25,294.0,0,3.77
9780897334266,3.47,1248744,Paperback,255,2005,58,6,124.0,0,3.51
9780898705775,4.16,588143,Paperback,284,1997,294,32,319.0,0,4.2
9780898795028,3.83,297179,Hardcover,208,1992,37,8,775.0,0,3.805
9780898869637,4.14,1151002,Paperback,254,2004,20,4,7.0,0,4.2
9780900966200,2.5,4287370,Unknown Binding,358,1971,2,1,10.0,0,2.5
9780910581004,3.0,3632170,Unknown Binding,124,1986,1,1,1.0,0,3.0
9780918825889,3.95,1293755,Hardcover,178,1988,2,1,385.0,0,4.17
9780935796872,4.5,2928436,Paperback,190,1997,2,1,1.0,0,4.27
9780938289777,3.88,576826,Paperback,191,1996,30,2,51.0,0,3.82
9780943452012,4.0,3536909,Paperback,216,1983,1,1,4.0,0,3.68
9780955791086,3.58,7078574,Paperback,367,2009,12,9,4.0,1,3.83
9780955830297,3.0,7465875,Paperback,285,2010,6,2,1.0,0,3.62
9780956356239,4.28,9557434,Hardcover,208,2010,18,6,22.0,0,4.346666666666667
9780956510921,3.56,10784631,Hardcover,698,2010,7,4,1.0,0,3.76
9780956932334,4.2,13516410,Paperback,108,2012,26,21,37.0,0,4.23
9780957639980,4.55,19381838,Paperback,128,2013,11,3,11.0,0,4.42
9780957680395,4.16,17800444,ebook,350,2013,1353,65,123.0,1,4.02
9780958288873,3.75,15993719,Paperback,134,2012,4,1,4.0,0,3.785
9780958418201,4.0,3338636,paperback,16,2008,1,1,0.0,0,4.0
9780960345045,4.47,1571106,Hardcover,619,1996,57,6,480.0,0,4.29
9780961462024,4.34,425700,Paperback,295,2003,1133,43,1094.0,0,4.34
9780967970318,3.81,49419,Paperback,368,2001,146,43,60.0,0,3.81
9780971453203,3.59,541483,Paperback,238,2003,195,20,1334.0,0,3.64
9780972393638,4.01,114820,Paperback,277,2004,247,8,228.0,0,4.025
9780974168913,4.0,11160738,Paperback,32,2011,6,4,63.0,0,4.0
9780974450360,4.5,692920,Paperback,67,2006,48,4,39.0,0,4.37
9780974797045,3.58,13400957,Paperback,403,2011,12,4,120.0,0,3.64
9780974941172,3.8,5620098,Paperback,164,2008,10,1,4.0,0,3.8666666666666667
9780975867914,3.9,233267,Paperback,273,2005,263,33,859.0,0,3.91
9780977282715,3.5,1579796,Paperback,126,2007,4,2,5.0,0,4.0
9780977857609,4.3,111258,Paperback,255,2007,272,19,441.0,0,3.995
9780978510077,4.5,8739124,Paperback,112,2010,10,1,6.0,0,4.21
9780979258312,3.6,1402644,Hardcover,96,2007,5,2,2.0,0,4.25
9780979264405,4.81,2228296,Paperback,636,2007,16,3,0.0,0,4.81
9780980777093,4.17,17557764,Paperback,216,2013,28,9,407.0,0,3.796666666666667
9780981297866,3.53,7775973,Paperback,274,2010,535,105,1349.0,1,3.9
9780981552125,4.14,5150585,Paperback,144,2009,7,1,16.0,0,4.220000000000001
9780981739311,4.33,3815568,Paperback,132,2008,3,2,1.0,0,3.81
9780982229941,4.4,18366245,Paperback,286,2013,5,3,183.0,0,4.05
9780982493915,4.11,6698329,Paperback,262,2009,166,28,254.0,0,4.13
9780982577349,4.33,11757296,Paperback,342,2011,20,17,13.0,0,4.38
9780982732298,3.91,17290331,Paperback,192,2013,35,14,66.0,0,3.59
9780982930045,3.75,13824895,Paperback,128,2011,11,6,273.0,0,4.03
9780983023616,3.78,10112443,Paperback,298,2010,6,3,12.0,0,3.98
9780983023890,3.59,11333993,Paperback,226,2011,37,12,115.0,0,3.6
9780983274704,4.5,11065364,Paperback,188,2011,4,1,24.0,0,4.01
9780983638407,4.43,11642243,Paperback,346,2011,4,2,3.0,0,4.383333333333333
9780983824046,4.14,13335487,Paperback,250,2012,64,13,1526.0,0,4.08
9780983828969,5.0,15866573,Paperback,230,2012,2,2,2.0,0,4.005
9780983904403,3.83,13418491,Paperback,330,2011,80,29,589.0,1,4.06
9780983988533,4.04,13344951,ebook,67,2011,2385,226,1119.0,0,4.03
9780984010929,3.77,15798428,Paperback,262,2012,79,18,237.0,0,3.47
9780984064311,3.75,12037364,Hardcover,702,2010,8,1,9.0,1,3.99
9780984113736,3.92,19301735,Paperback,284,2013,3,1,898.0,1,3.9
9780984178315,4.29,7920210,Paperback,278,2010,6,2,3.0,0,3.73
9780984421961,4.67,8571572,Paperback,336,2010,3,1,4.0,0,4.42
9780984532247,3.59,20816686,Paperback,34,2014,2,2,1.0,0,3.71
9780984801930,4.62,18805127,Paperback,38,2012,2,1,1.0,0,4.7
9780984919307,3.84,13164348,ebook,200,2011,1576,88,1352.0,1,4.07
9780985148317,3.77,13453694,Paperback,416,2012,180,54,715.0,0,3.92
9780985194420,4.05,17128058,Paperback,224,2013,18,6,1005.0,0,4.28
9780985222871,3.75,17239050,Hardcover,284,2012,4,4,1.0,0,3.75
9780985718008,3.73,17891038,Paperback,334,2013,6,4,11.0,0,3.58
9780985794798,4.0,29618540,Paperback,158,2016,1,1,189.0,0,4.0
9780986027086,4.33,23649719,Paperback,276,2014,6,5,175.0,0,4.37
9780986320354,4.12,25908981,ebook,356,2015,777,137,907.0,1,3.99
9780986613128,4.49,16630577,Hardcover,127,2012,76,7,20.0,1,3.94
9780987102676,3.68,11966219,Paperback,152,2011,44,7,42.0,0,3.75
9780987256508,3.71,13412020,ebook,86,2011,5,2,6.0,0,3.85
9780988201378,5.0,25260749,Paperback,135,2015,1,1,0.0,0,4.01
9780988423251,3.68,19505708,Paperback,400,2013,5,2,132.0,1,4.06
9780988438088,4.0,20840758,Paperback,276,2014,2,2,4.0,0,3.91
9780988551206,5.0,16109354,ebook,30,2012,6,3,3.0,0,4.38
9780988973121,4.02,24691309,Paperback,340,2015,41,23,724.0,0,4.01
9780989473606,4.35,18114432,Paperback,240,2014,54,15,149.0,0,4.1
9780989553308,3.69,21863684,Paperback,256,2014,12,7,414.0,0,3.715
9780989771436,4.25,23518155,ebook,346,2015,34,3,116.0,1,4.04
9780989776011,4.02,18247580,Paperback,278,2013,3830,385,5652.0,1,4.2
9780989776608,3.88,18304671,ebook,70,2013,1498,148,2393.0,1,4.02
9780989926799,4.54,23568737,Paperback,233,2014,1,1,304.0,0,4.49
9780990429234,4.02,29749457,Paperback,498,2015,24,7,2629.0,0,4.21
9780990727408,2.96,23218662,Paperback,122,2014,25,14,0.0,1,2.96
9780990768821,5.0,28459503,Hardcover,64,2016,1,1,,0,4.21
9780990841340,5.0,30098027,Paperback,69,2015,2,2,0.0,0,4.7
9780991041145,3.73,30374957,ebook,128,2016,10,9,59.0,0,3.77
9780991107445,4.67,21965886,Paperback,100,2014,3,1,4.0,0,4.43
9780991140213,3.99,19506010,Paperback,320,2013,1387,240,3022.0,0,4.38
9780991162086,3.8,24766966,Paperback,324,2015,62,29,794.0,0,4.08
9780991386642,3.9,27163936,Hardcover,44,2016,80,28,773.0,0,3.83
9780991566242,4.12,33625271,Hardcover,330,2016,12,10,230.0,1,4.05
9780992142209,3.72,18585911,Paperback,420,2013,2373,460,1072.0,1,3.89
9780992284497,4.16,23011835,Paperback,254,2014,33,13,681.0,0,4.064000000000001
9780992501709,3.7,21896570,ebook,265,2014,22,9,401.0,1,3.98
9780992897208,3.56,22554344,Paperback,300,2014,23,9,19.0,0,3.66
9780993698507,4.22,20868738,ebook,236,2014,53,32,355.0,1,4.29
9780994145345,3.48,35701830,ebook,250,2017,8,1,125.0,1,3.66
9780994248701,4.83,24962286,Paperback,266,2015,5,2,3.0,1,4.8
9780994679345,4.14,28525956,Paperback,292,2016,15,7,431.0,0,4.28
9780995348714,4.53,32938652,ebook,392,2016,10,6,0.0,1,4.49
9780997284225,4.0,31134846,Paperback,292,2016,13,7,31.0,0,4.28
9780997465006,4.23,30253917,Paperback,430,2016,13,7,665.0,0,4.23
9780997753325,4.68,34440843,Paperback,486,2017,131,26,968.0,1,4.5
9780998000404,4.5,26636198,Paperback,175,2015,4,1,0.0,0,4.24
9781101158319,4.11,7865092,ebook,192,2008,8,2,1120.0,1,3.88
9781101201060,3.38,7926936,ebook,304,2006,43,9,5799.0,0,3.41
9781101476338,3.97,10659534,ebook,352,2011,44,15,1357.0,1,3.88
9781101870730,3.75,30269094,Hardcover,263,2017,390,105,9672.0,1,3.64
9781101886656,3.67,23636584,ebook,244,2015,475,168,976.0,0,3.8949999999999996
9781105182259,5.0,15744486,Paperback,530,2011,2,1,3.0,0,4.44
9781107607453,3.84,15868505,Paperback,258,2012,22,4,55.0,0,3.84
9781118095225,4.19,13838017,Paperback,316,2012,24,3,144.0,1,4.17
9781118147610,3.36,13838313,Hardcover,430,2012,12,1,72.0,0,3.4
9781118982600,4.1,23530335,Paperback,360,2015,2,1,11.0,0,3.785
9781119969150,3.65,13839172,Paperback,238,2012,61,9,174.0,0,3.6900000000000004
9781119976240,3.88,13839201,Paperback,390,2012,60,5,273.0,0,3.775
9781137376176,4.34,23310471,Hardcover,240,2015,29,6,105.0,0,4.29
9781250048028,3.67,20613601,Hardcover,320,2014,64,24,292.0,0,3.57
9781250050632,4.0,20518856,Paperback,80,2014,20,5,16.0,0,3.8449999999999998
9781250059956,3.69,26114256,Hardcover,320,2016,1024,224,4164.0,1,3.71
9781250060419,3.92,23848129,Hardcover,378,2015,97,22,191.0,0,3.93
9781280735073,3.76,16798878,ebook,296,2008,1,1,199.0,0,3.77
9781283711982,0.0,17054422,ebook,225,2012,0,1,6.0,0,0.0
9781291679601,4.0,22478255,Paperback,76,2014,1,1,,0,4.0
9781299527942,4.12,3568527,Hardcover,379,1976,379,28,308.0,0,3.97
9781304673633,4.86,20512428,Paperback,68,13,7,2,4.0,0,4.86
9781310947582,4.14,23348438,ebook,254,2014,13,8,687.0,0,4.29
9781311374219,5.0,20660274,ebook,96,2014,6,1,16.0,0,3.57
9781311390196,4.43,28934339,ebook,120,2016,3,2,3.0,0,4.09
9781311941183,3.76,25333705,ebook,210,2015,144,34,211.0,0,3.78
9781312754379,4.35,24204421,Paperback,278,2015,30,14,642.0,1,4.41
9781330741313,3.31,26963098,Paperback,294,2017,1,1,142.0,0,3.31
9781370507795,3.5,34824567,ebook,252,2017,2,2,3.0,0,3.745
9781370905669,3.74,35276862,Paperback,241,2017,2534,297,3138.0,1,4.15
9781400041602,2.9,1504829,Hardcover,224,2004,36,6,22.0,0,2.95
9781400054428,3.52,3144706,Hardcover,368,2005,12,1,63.0,0,3.3
9781400064960,3.57,1020312,Hardcover,266,2007,2125,432,2807.0,0,3.57
9781400079452,3.74,415392,Paperback,304,2006,358,34,295.0,0,3.5
9781400144457,3.86,7006335,Audio CD,0,2009,20,8,1575.0,0,3.86
9781400838080,3.82,10922339,ebook,288,2011,3,2,1821.0,0,3.9
9781401204594,3.53,707894,Paperback,168,2005,628,27,219.0,1,3.733333333333333
9781401214876,3.35,1142008,Hardcover,128,2007,1845,229,157.0,1,3.8842857142857143
9781401251536,3.81,22318519,Paperback,584,2016,26,5,19.0,1,3.9266666666666663
9781401260064,3.85,25893713,Hardcover,400,2015,40,11,58.0,1,3.96
9781401261931,3.56,27209296,Paperback,144,2016,450,87,2006.0,1,3.89
9781401273521,3.12,33230344,Paperback,144,2017,114,24,705.0,1,3.8166666666666664
9781401323677,3.7,6404727,Paperback,240,2009,122,19,87.0,0,4.095000000000001
9781401904456,4.22,1556830,Audio CD,0,2005,37,2,47.0,0,4.18
9781402241369,3.98,7936036,Paperback,400,2010,140,38,3167.0,0,3.95
9781402249877,3.28,7935691,ebook,555,2010,7,3,1297.0,1,3.36
9781402294600,4.61,18478369,Hardcover,496,2014,354,93,6527.0,1,4.26
9781402735660,4.3,237564,Board Book,20,2006,60,7,33.0,0,4.3
9781404811157,3.25,1719680,Paperback,24,2005,9,1,1.0,0,3.75
